probe_scope,request_idx_type,ts_code,trade_date,close,open,high,low,change,pct_change,vol,amount,swing,turnover_rate,category
explicit_idx_type,概念板块,BK0695.DC,20250117,2257.74,2252.05,2265.75,2237.52,1.86,0.08,36126460.0,33664740692.0,1.25,1.35,概念板块
explicit_idx_type,概念板块,BK0696.DC,20250117,2822.48,2816.59,2853.62,2806.2,-7.98,-0.28,45689606.0,85274357616.0,1.68,3.08,概念板块
explicit_idx_type,概念板块,BK0697.DC,20250117,3023.67,3027.27,3041.18,3003.65,-14.07,-0.46,15205329.0,15402839278.0,1.24,1.16,概念板块
explicit_idx_type,概念板块,BK0698.DC,20250117,1204.22,1199.82,1211.18,1189.23,-3.27,-0.27,4867026.0,5222761769.0,1.82,1.37,概念板块
explicit_idx_type,概念板块,BK0699.DC,20250117,2042.53,2056.88,2069.59,2036.58,-14.78,-0.72,2473410.0,3092890638.0,1.6,2.38,概念板块
explicit_idx_type,概念板块,BK0700.DC,20250117,2123.77,2114.64,2135.87,2096.45,-2.62,-0.12,42672600.0,70859763011.0,1.85,1.92,概念板块
explicit_idx_type,概念板块,BK0701.DC,20250117,1852.0,1832.34,1862.38,1829.38,13.07,0.71,126691174.0,164437435734.0,1.79,1.13,概念板块
explicit_idx_type,概念板块,BK0703.DC,20250117,3294.23,3269.86,3317.0,3262.07,3.83,0.12,9729643.0,10732999710.0,1.67,2.87,概念板块
explicit_idx_type,概念板块,BK0704.DC,20250117,1819.76,1807.67,1833.97,1797.75,4.43,0.24,32121225.0,47413845387.0,2.0,2.15,概念板块
explicit_idx_type,概念板块,BK0705.DC,20250117,2218.27,2192.41,2229.51,2187.44,17.8,0.81,54720637.0,92014873955.0,1.91,0.76,概念板块
explicit_idx_type,概念板块,BK0706.DC,20250117,3764.5,3787.15,3806.92,3745.36,-41.42,-1.09,9001955.0,10279276857.0,1.62,2.51,概念板块
explicit_idx_type,概念板块,BK0707.DC,20250117,1867.53,1851.11,1877.91,1843.99,10.39,0.56,288968500.0,371763067774.0,1.83,0.64,概念板块
explicit_idx_type,概念板块,BK0708.DC,20250117,1117.28,1119.57,1123.89,1110.32,-6.3,-0.56,15540308.0,12178952428.0,1.21,2.12,概念板块
explicit_idx_type,概念板块,BK0709.DC,20250117,656.01,659.15,661.52,648.72,-5.65,-0.85,673621.0,304099413.0,1.93,2.36,概念板块
explicit_idx_type,概念板块,BK0710.DC,20250117,2154.24,2140.55,2176.49,2125.5,8.97,0.42,18809866.0,37509149391.0,2.38,1.18,概念板块
explicit_idx_type,概念板块,BK0711.DC,20250117,1060.89,1053.56,1068.81,1052.21,4.03,0.38,25094187.0,33423321907.0,1.57,0.88,概念板块
explicit_idx_type,概念板块,BK0712.DC,20250117,1210.62,1206.25,1215.98,1199.38,0.62,0.05,114381524.0,93797278805.0,1.37,0.72,概念板块
explicit_idx_type,概念板块,BK0714.DC,20250117,1124.6,1114.49,1134.13,1108.77,5.22,0.47,94444971.0,159283782927.0,2.27,2.54,概念板块
explicit_idx_type,概念板块,BK0715.DC,20250117,792.92,786.23,799.25,783.4,3.15,0.4,7301203.0,10319580671.0,2.01,1.14,概念板块
explicit_idx_type,概念板块,BK0718.DC,20250117,1256.49,1249.26,1261.79,1245.16,3.87,0.31,102217619.0,130187333313.0,1.33,0.47,概念板块
explicit_idx_type,概念板块,BK0721.DC,20250117,639.1,638.84,642.39,633.33,-1.98,-0.31,40875228.0,22533099510.0,1.41,1.25,概念板块
explicit_idx_type,概念板块,BK0722.DC,20250117,962.57,961.29,971.85,954.12,-2.53,-0.26,66964489.0,80060215484.0,1.84,2.71,概念板块
explicit_idx_type,概念板块,BK0724.DC,20250117,890.39,893.49,896.12,883.28,-6.74,-0.75,21218664.0,9365829427.0,1.43,4.35,概念板块
explicit_idx_type,概念板块,BK0729.DC,20250117,770.89,775.94,785.24,770.03,-4.4,-0.57,2426119.0,2682866153.0,1.96,0.49,概念板块
explicit_idx_type,概念板块,BK0730.DC,20250117,934.02,924.71,937.55,921.84,6.73,0.73,3859651.0,3206961336.0,1.69,1.48,概念板块
explicit_idx_type,概念板块,BK0733.DC,20250117,904.1,905.32,908.98,895.05,0.46,0.05,3977516.0,2082158656.0,1.54,1.87,概念板块
explicit_idx_type,概念板块,BK0742.DC,20250117,1316.62,1313.24,1326.45,1303.84,-1.94,-0.15,170885960.0,310265773405.0,1.71,3.25,概念板块
explicit_idx_type,概念板块,BK0743.DC,20250117,1068.27,1055.32,1074.78,1055.32,9.06,0.86,41327985.0,117167198288.0,1.84,0.88,概念板块
explicit_idx_type,概念板块,BK0800.DC,20250117,1373.53,1369.48,1386.53,1363.32,-1.67,-0.12,156718747.0,248164509204.0,1.69,2.25,概念板块
explicit_idx_type,概念板块,BK0801.DC,20250117,991.22,984.88,1001.72,978.89,0.21,0.02,11040524.0,13906575058.0,2.3,2.59,概念板块
explicit_idx_type,概念板块,BK0802.DC,20250117,1549.26,1542.53,1563.05,1533.35,-2.15,-0.14,49725805.0,92282861864.0,1.91,1.88,概念板块
explicit_idx_type,概念板块,BK0803.DC,20250117,611.58,611.24,614.86,608.51,-3.13,-0.51,5460593.0,5743968601.0,1.03,1.83,概念板块
explicit_idx_type,概念板块,BK0804.DC,20250117,941.12,934.26,947.56,930.17,3.47,0.37,364960664.0,502248028050.0,1.85,1.83,概念板块
explicit_idx_type,概念板块,BK0805.DC,20250117,947.91,931.32,949.43,929.5,13.43,1.44,1647498.0,1128097372.0,2.13,0.77,概念板块
explicit_idx_type,概念板块,BK0806.DC,20250117,878.72,872.39,884.48,868.37,4.0,0.46,4495200.0,4844411646.0,1.84,1.34,概念板块
explicit_idx_type,概念板块,BK0807.DC,20250117,748.4,750.87,753.33,741.07,-9.0,-1.19,2844619.0,3047025927.0,1.62,1.41,概念板块
explicit_idx_type,概念板块,BK0808.DC,20250117,1407.04,1397.35,1417.69,1388.75,3.86,0.28,33677352.0,44398407059.0,2.06,1.98,概念板块
explicit_idx_type,概念板块,BK0811.DC,20250117,2301.64,2277.72,2311.19,2274.23,11.75,0.51,13564576.0,21867460736.0,1.61,1.43,概念板块
explicit_idx_type,概念板块,BK0812.DC,20250117,1199.2,1194.45,1203.91,1182.87,0.27,0.02,25289876.0,36584040649.0,1.75,2.07,概念板块
explicit_idx_type,概念板块,BK0813.DC,20250117,811.23,812.22,815.92,805.0,-4.3,-0.53,34598106.0,28436214035.0,1.34,1.27,概念板块
explicit_idx_type,概念板块,BK0814.DC,20250117,1238.69,1224.12,1247.61,1220.13,9.22,0.75,18453589.0,23270447527.0,2.24,1.55,概念板块
explicit_idx_type,概念板块,BK0815.DC,20250117,466.21,474.67,475.63,466.07,-5.95,-1.26,65987743.0,59677677340.0,2.02,4.72,概念板块
explicit_idx_type,概念板块,BK0816.DC,20250117,23.23,24.5,24.52,23.21,-1.36,-5.53,9994682.0,9281474993.0,5.33,3.11,概念板块
explicit_idx_type,概念板块,BK0817.DC,20250117,218.95,219.87,220.94,217.82,-5.8,-2.58,37317304.0,23077615782.0,1.39,9.06,概念板块
explicit_idx_type,概念板块,BK0818.DC,20250117,1111.14,1113.02,1118.18,1096.6,-0.57,-0.05,2880552.0,1871767413.0,1.94,0.97,概念板块
explicit_idx_type,概念板块,BK0821.DC,20250117,1136.23,1125.26,1142.08,1125.1,7.15,0.63,218767183.0,378245717036.0,1.5,0.56,概念板块
explicit_idx_type,概念板块,BK0822.DC,20250117,706.92,697.77,713.09,692.95,0.41,0.06,10993499.0,7039002745.0,2.85,2.2,概念板块
explicit_idx_type,概念板块,BK0823.DC,20250117,1259.79,1244.39,1265.81,1241.9,11.78,0.94,21180851.0,37196180428.0,1.92,0.93,概念板块
explicit_idx_type,概念板块,BK0825.DC,20250117,909.02,916.03,917.31,904.55,-11.91,-1.29,48609389.0,36370440656.0,1.39,2.29,概念板块
explicit_idx_type,概念板块,BK0830.DC,20250117,931.29,931.77,939.4,925.67,-5.21,-0.56,96419698.0,117917250989.0,1.47,1.45,概念板块
explicit_idx_type,概念板块,BK0832.DC,20250117,1869.74,1866.27,1884.06,1855.16,-4.79,-0.26,51393107.0,83229944807.0,1.54,2.13,概念板块
explicit_idx_type,概念板块,BK0833.DC,20250117,1643.5,1624.62,1657.28,1614.69,10.81,0.66,50927285.0,72762635853.0,2.61,2.19,概念板块
explicit_idx_type,概念板块,BK0834.DC,20250117,1313.15,1310.81,1318.38,1301.76,-3.68,-0.28,37934052.0,25023616787.0,1.26,2.34,概念板块
explicit_idx_type,概念板块,BK0835.DC,20250117,1567.65,1560.5,1577.05,1553.65,-0.38,-0.02,54074723.0,51855872270.0,1.49,2.92,概念板块
explicit_idx_type,概念板块,BK0837.DC,20250117,874.86,875.01,881.55,869.62,-3.77,-0.43,22223663.0,24528715870.0,1.36,1.75,概念板块
explicit_idx_type,概念板块,BK0838.DC,20250117,1031.97,1034.9,1036.75,1024.79,-4.82,-0.46,11909401.0,7998561436.0,1.15,1.42,概念板块
explicit_idx_type,概念板块,BK0839.DC,20250117,1666.69,1676.44,1682.55,1658.55,-21.23,-1.26,8371062.0,9121746233.0,1.42,3.14,概念板块
explicit_idx_type,概念板块,BK0840.DC,20250117,2294.5,2266.38,2312.83,2254.13,19.65,0.86,34437227.0,47445466620.0,2.58,2.09,概念板块
explicit_idx_type,概念板块,BK0841.DC,20250117,1120.22,1114.76,1126.69,1107.11,2.21,0.2,3943568.0,6372974647.0,1.75,1.02,概念板块
explicit_idx_type,概念板块,BK0842.DC,20250117,1506.21,1491.04,1517.25,1487.43,13.09,0.88,6323525.0,10271392407.0,2.0,2.69,概念板块
explicit_idx_type,概念板块,BK0843.DC,20250117,1234.94,1232.29,1238.82,1224.11,-2.44,-0.2,20996351.0,14184559554.0,1.19,0.48,概念板块
explicit_idx_type,概念板块,BK0845.DC,20250117,1492.07,1494.37,1506.86,1482.64,-13.92,-0.92,73369644.0,86323579046.0,1.61,4.2,概念板块
explicit_idx_type,概念板块,BK0847.DC,20250117,810.8,814.64,818.09,806.85,-8.09,-0.99,17411431.0,12500505126.0,1.37,2.39,概念板块
explicit_idx_type,概念板块,BK0849.DC,20250117,1402.03,1399.94,1419.06,1388.65,-1.32,-0.09,3916199.0,2770020129.0,2.17,1.13,概念板块
explicit_idx_type,概念板块,BK0850.DC,20250117,987.36,988.69,994.71,978.8,-10.5,-1.05,6980134.0,4015989732.0,1.59,1.54,概念板块
explicit_idx_type,概念板块,BK0852.DC,20250117,1652.64,1646.01,1660.31,1636.74,0.31,0.02,29302522.0,29452636941.0,1.43,2.16,概念板块
explicit_idx_type,概念板块,BK0853.DC,20250117,1186.61,1187.27,1196.37,1178.41,-6.08,-0.51,17143854.0,11985744896.0,1.51,1.67,概念板块
explicit_idx_type,概念板块,BK0854.DC,20250117,2980.51,2966.51,3006.8,2949.96,-0.18,-0.01,193400413.0,271723705025.0,1.91,2.46,概念板块
explicit_idx_type,概念板块,BK0855.DC,20250117,1595.82,1579.52,1610.43,1567.75,4.52,0.28,3377393.0,3672205470.0,2.68,4.57,概念板块
explicit_idx_type,概念板块,BK0856.DC,20250117,1490.31,1472.33,1496.05,1463.54,14.68,0.99,8306779.0,5573606637.0,2.2,2.27,概念板块
explicit_idx_type,概念板块,BK0859.DC,20250117,1668.81,1656.12,1686.16,1646.65,4.31,0.26,36291945.0,60368665906.0,2.37,2.2,概念板块
explicit_idx_type,概念板块,BK0860.DC,20250117,1708.97,1706.47,1727.05,1694.62,-5.51,-0.32,33424469.0,71654506902.0,1.89,1.99,概念板块
explicit_idx_type,概念板块,BK0861.DC,20250117,1240.52,1243.4,1251.58,1231.13,-10.48,-0.84,14371814.0,19373908267.0,1.63,1.63,概念板块
explicit_idx_type,概念板块,BK0862.DC,20250117,930.21,925.55,936.44,917.53,-1.51,-0.16,5276187.0,4673401198.0,2.03,1.91,概念板块
explicit_idx_type,概念板块,BK0864.DC,20250117,1011.31,1008.55,1015.25,1002.01,-1.87,-0.18,53121892.0,46627578135.0,1.31,1.04,概念板块
explicit_idx_type,概念板块,BK0865.DC,20250117,1614.63,1586.01,1623.93,1584.51,24.9,1.57,9198381.0,15797348885.0,2.48,2.22,概念板块
explicit_idx_type,概念板块,BK0866.DC,20250117,939.2,931.05,949.74,919.33,2.68,0.29,5864182.0,3526762929.0,3.25,4.05,概念板块
explicit_idx_type,概念板块,BK0867.DC,20250117,1428.21,1417.94,1436.89,1413.65,4.57,0.32,426006260.0,522853256791.0,1.63,0.94,概念板块
explicit_idx_type,概念板块,BK0868.DC,20250117,847.39,842.06,850.42,841.37,3.57,0.42,2945033.0,5314661836.0,1.07,0.47,概念板块
explicit_idx_type,概念板块,BK0870.DC,20250117,1323.45,1312.34,1330.47,1305.46,7.22,0.55,3819598.0,6439241637.0,1.9,0.82,概念板块
explicit_idx_type,概念板块,BK0872.DC,20250117,1436.69,1410.27,1441.59,1404.64,21.05,1.49,991573.0,1697360465.0,2.61,0.85,概念板块
explicit_idx_type,概念板块,BK0873.DC,20250117,1240.1,1238.21,1245.75,1228.49,-2.14,-0.17,12996158.0,9563668021.0,1.39,1.34,概念板块
explicit_idx_type,概念板块,BK0875.DC,20250117,1475.49,1480.46,1490.92,1466.04,-11.26,-0.76,7122085.0,8839752107.0,1.67,2.02,概念板块
explicit_idx_type,概念板块,BK0877.DC,20250117,1598.97,1552.43,1612.16,1550.72,38.55,2.47,24805032.0,36214938183.0,3.94,2.93,概念板块
explicit_idx_type,概念板块,BK0879.DC,20250117,1388.17,1379.42,1395.15,1375.04,3.67,0.27,353571434.0,374150838961.0,1.45,0.8,概念板块
explicit_idx_type,概念板块,BK0880.DC,20250117,1407.12,1401.41,1420.45,1392.95,0.5,0.04,7098622.0,6325939211.0,1.96,1.45,概念板块
explicit_idx_type,概念板块,BK0881.DC,20250117,1104.01,1100.78,1113.82,1093.21,-4.51,-0.41,5579972.0,5942591797.0,1.86,2.56,概念板块
explicit_idx_type,概念板块,BK0882.DC,20250117,1139.75,1130.71,1141.9,1122.14,4.14,0.36,8255607.0,6802342138.0,1.74,1.58,概念板块
explicit_idx_type,概念板块,BK0883.DC,20250117,1573.64,1573.67,1592.34,1563.86,-9.58,-0.61,18748482.0,32974863146.0,1.8,2.22,概念板块
explicit_idx_type,概念板块,BK0884.DC,20250117,2436.74,2401.14,2461.76,2381.64,25.83,1.07,10836608.0,20752859065.0,3.32,2.93,概念板块
explicit_idx_type,概念板块,BK0885.DC,20250117,1010.29,1009.27,1019.3,999.35,-1.25,-0.12,6780560.0,8180283532.0,1.97,4.74,概念板块
explicit_idx_type,概念板块,BK0886.DC,20250117,1123.24,1125.79,1135.73,1117.81,-7.69,-0.68,13200496.0,16645769822.0,1.58,2.57,概念板块
explicit_idx_type,概念板块,BK0887.DC,20250117,698.95,692.61,700.54,688.46,3.73,0.54,1942101.0,1881155304.0,1.74,0.73,概念板块
explicit_idx_type,概念板块,BK0888.DC,20250117,1949.06,1938.97,1961.39,1925.47,2.5,0.13,20448793.0,16545957241.0,1.85,2.96,概念板块
explicit_idx_type,概念板块,BK0889.DC,20250117,1429.9,1429.7,1437.18,1418.76,-3.46,-0.24,9888201.0,7392713054.0,1.29,0.93,概念板块
explicit_idx_type,概念板块,BK0890.DC,20250117,1680.47,1644.65,1692.22,1644.13,28.24,1.71,1022239.0,2026444016.0,2.91,1.05,概念板块
explicit_idx_type,概念板块,BK0891.DC,20250117,2864.54,2817.96,2896.41,2800.68,32.91,1.16,95824969.0,213216990437.0,3.38,2.98,概念板块
explicit_idx_type,概念板块,BK0892.DC,20250117,955.62,951.74,960.48,941.27,-2.97,-0.31,3509489.0,4164049704.0,2.0,1.17,概念板块
explicit_idx_type,概念板块,BK0893.DC,20250117,1771.99,1744.82,1789.09,1739.45,19.34,1.1,28871070.0,66642193019.0,2.83,4.16,概念板块
explicit_idx_type,概念板块,BK0894.DC,20250117,1571.09,1568.42,1579.5,1553.4,-1.31,-0.08,2389850.0,2448655847.0,1.66,1.66,概念板块
explicit_idx_type,概念板块,BK0895.DC,20250117,1535.65,1527.41,1544.6,1518.88,4.24,0.28,3052200.0,3464145657.0,1.68,1.0,概念板块
explicit_idx_type,概念板块,BK0896.DC,20250117,2085.75,2077.77,2099.07,2069.3,-4.43,-0.21,6352738.0,12929353129.0,1.42,0.99,概念板块
explicit_idx_type,概念板块,BK0897.DC,20250117,1193.76,1188.07,1210.02,1181.59,-1.22,-0.1,11327200.0,21324256034.0,2.38,2.23,概念板块
explicit_idx_type,概念板块,BK0898.DC,20250117,1915.05,1898.25,1929.1,1893.68,7.99,0.42,6198413.0,7555717726.0,1.86,3.35,概念板块
explicit_idx_type,概念板块,BK0899.DC,20250117,1182.01,1174.47,1192.01,1166.99,6.86,0.58,3753216.0,4614382251.0,2.13,2.14,概念板块
explicit_idx_type,概念板块,BK0900.DC,20250117,1648.53,1639.48,1658.37,1631.2,2.32,0.14,132609324.0,194828997381.0,1.65,2.31,概念板块
explicit_idx_type,概念板块,BK0901.DC,20250117,1389.51,1375.81,1402.52,1372.36,4.56,0.33,4265593.0,8960194703.0,2.18,2.72,概念板块
explicit_idx_type,概念板块,BK0902.DC,20250117,1606.87,1595.43,1623.16,1587.34,3.4,0.21,21546948.0,19205168651.0,2.23,1.93,概念板块
explicit_idx_type,概念板块,BK0904.DC,20250117,1362.3,1367.4,1374.14,1354.41,-14.34,-1.04,6024662.0,3696410595.0,1.43,1.91,概念板块
explicit_idx_type,概念板块,BK0905.DC,20250117,1455.94,1441.9,1469.6,1435.34,8.34,0.58,14762885.0,35271260932.0,2.37,2.35,概念板块
explicit_idx_type,概念板块,BK0906.DC,20250117,1378.75,1372.02,1384.67,1363.43,1.57,0.11,13334825.0,12925026935.0,1.54,1.29,概念板块
explicit_idx_type,概念板块,BK0907.DC,20250117,1334.29,1327.11,1341.46,1318.63,-0.44,-0.03,3071986.0,2206813539.0,1.71,1.79,概念板块
explicit_idx_type,概念板块,BK0908.DC,20250117,2143.82,2151.19,2162.47,2127.71,-16.63,-0.77,6937186.0,8767433649.0,1.61,1.24,概念板块
explicit_idx_type,概念板块,BK0909.DC,20250117,1438.89,1431.5,1446.37,1424.07,5.01,0.35,11500245.0,8435201370.0,1.56,1.51,概念板块
explicit_idx_type,概念板块,BK0912.DC,20250117,1262.73,1264.51,1278.17,1254.69,-0.06,0.0,10467744.0,12910569415.0,1.86,3.13,概念板块
explicit_idx_type,概念板块,BK0913.DC,20250117,1164.44,1156.48,1170.53,1151.92,5.93,0.51,9671883.0,9711399859.0,1.61,1.7,概念板块
explicit_idx_type,概念板块,BK0914.DC,20250117,981.02,980.4,984.59,973.56,-4.29,-0.44,4257993.0,2297068178.0,1.12,1.41,概念板块
explicit_idx_type,概念板块,BK0915.DC,20250117,1070.47,1055.48,1082.24,1047.61,6.9,0.65,7269031.0,15548834457.0,3.26,1.56,概念板块
explicit_idx_type,概念板块,BK0916.DC,20250117,1210.97,1193.44,1224.26,1185.0,10.82,0.9,16849017.0,25534306919.0,3.27,4.7,概念板块
explicit_idx_type,概念板块,BK0917.DC,20250117,1494.51,1472.78,1510.37,1463.93,15.91,1.08,67237325.0,150701890344.0,3.14,2.0,概念板块
explicit_idx_type,概念板块,BK0918.DC,20250117,1650.82,1641.31,1659.32,1632.67,3.79,0.23,12696875.0,13373917538.0,1.62,0.94,概念板块
explicit_idx_type,概念板块,BK0920.DC,20250117,1241.24,1238.1,1252.79,1229.34,-2.78,-0.22,43500153.0,73210292925.0,1.89,1.94,概念板块
explicit_idx_type,概念板块,BK0921.DC,20250117,1278.88,1268.2,1292.5,1263.73,2.58,0.2,9308086.0,10519955583.0,2.25,0.54,概念板块
explicit_idx_type,概念板块,BK0922.DC,20250117,1451.25,1450.88,1463.06,1437.77,-6.94,-0.48,59929677.0,89596203520.0,1.73,1.63,概念板块
explicit_idx_type,概念板块,BK0923.DC,20250117,1265.67,1277.04,1281.47,1262.67,-24.49,-1.9,60286082.0,50145190831.0,1.46,7.13,概念板块
explicit_idx_type,概念板块,BK0924.DC,20250117,1741.84,1740.43,1749.17,1720.76,-5.03,-0.29,9644264.0,11734922819.0,1.63,2.4,概念板块
explicit_idx_type,概念板块,BK0925.DC,20250117,1511.21,1503.01,1520.17,1497.21,2.01,0.13,3545921.0,3295190038.0,1.52,1.25,概念板块
explicit_idx_type,概念板块,BK0926.DC,20250117,1437.96,1429.34,1449.7,1420.5,0.95,0.07,6816242.0,11050112310.0,2.03,2.72,概念板块
explicit_idx_type,概念板块,BK0927.DC,20250117,1269.06,1271.79,1281.46,1260.02,-11.92,-0.93,14895307.0,10980156017.0,1.67,2.08,概念板块
explicit_idx_type,概念板块,BK0928.DC,20250117,1090.56,1093.19,1102.61,1082.11,-9.85,-0.9,14187548.0,7396268245.0,1.86,2.71,概念板块
explicit_idx_type,概念板块,BK0932.DC,20250117,1274.61,1267.04,1280.48,1253.99,8.46,0.67,5402268.0,6527270004.0,2.09,2.6,概念板块
explicit_idx_type,概念板块,BK0933.DC,20250117,1215.15,1250.77,1255.01,1215.15,-32.25,-2.59,3265688.0,3040769394.0,3.2,1.86,概念板块
explicit_idx_type,概念板块,BK0935.DC,20250117,1200.57,1169.36,1213.7,1163.99,27.56,2.35,11543210.0,43311463930.0,4.24,2.35,概念板块
explicit_idx_type,概念板块,BK0936.DC,20250117,837.73,837.8,842.14,831.05,-2.0,-0.24,3478951.0,2154621728.0,1.32,3.1,概念板块
explicit_idx_type,概念板块,BK0937.DC,20250117,651.7,649.66,656.43,646.67,-1.43,-0.22,15005422.0,18390116389.0,1.49,0.48,概念板块
explicit_idx_type,概念板块,BK0938.DC,20250117,878.94,860.45,880.38,857.19,15.32,1.77,1167877.0,2118984554.0,2.69,1.18,概念板块
explicit_idx_type,概念板块,BK0939.DC,20250117,890.19,886.94,895.05,881.48,-1.15,-0.13,5172780.0,4988449750.0,1.52,1.24,概念板块
explicit_idx_type,概念板块,BK0940.DC,20250117,633.5,638.81,640.05,631.49,-8.36,-1.3,85520268.0,66440449988.0,1.33,5.34,概念板块
explicit_idx_type,概念板块,BK0942.DC,20250117,1067.29,1054.52,1077.56,1051.79,6.97,0.66,5589369.0,8433039745.0,2.43,1.32,概念板块
explicit_idx_type,概念板块,BK0943.DC,20250117,957.02,966.75,966.75,952.22,-13.11,-1.35,3346738.0,1885482688.0,1.5,1.09,概念板块
explicit_idx_type,概念板块,BK0944.DC,20250117,802.13,795.65,806.68,792.99,5.02,0.63,1591889.0,1507477558.0,1.72,1.03,概念板块
explicit_idx_type,概念板块,BK0945.DC,20250117,883.87,882.75,888.16,875.85,-4.05,-0.46,22218771.0,13710386843.0,1.39,1.08,概念板块
explicit_idx_type,概念板块,BK0946.DC,20250117,1050.19,1030.36,1062.19,1026.68,14.04,1.36,1885416.0,5089118938.0,3.43,1.93,概念板块
explicit_idx_type,概念板块,BK0947.DC,20250117,958.43,948.53,968.85,946.11,6.18,0.65,11795260.0,19054870806.0,2.39,1.73,概念板块
explicit_idx_type,概念板块,BK0948.DC,20250117,985.13,986.97,998.19,978.5,-8.28,-0.83,14505707.0,9554943727.0,1.98,1.67,概念板块
explicit_idx_type,概念板块,BK0949.DC,20250117,1308.51,1293.08,1316.43,1288.84,7.4,0.57,638187.0,799408643.0,2.12,0.57,概念板块
explicit_idx_type,概念板块,BK0950.DC,20250117,1409.57,1389.4,1413.33,1385.33,17.65,1.27,2110319.0,1842670032.0,2.01,1.05,概念板块
explicit_idx_type,概念板块,BK0951.DC,20250117,1984.61,1975.12,1997.37,1956.1,2.88,0.15,2478128.0,5354967321.0,2.08,2.22,概念板块
explicit_idx_type,概念板块,BK0952.DC,20250117,1265.03,1251.3,1277.21,1241.61,6.88,0.55,41182765.0,48136123141.0,2.83,5.42,概念板块
explicit_idx_type,概念板块,BK0953.DC,20250117,1317.56,1315.61,1331.77,1309.18,-4.8,-0.36,28973910.0,50777115406.0,1.71,2.99,概念板块
explicit_idx_type,概念板块,BK0954.DC,20250117,1169.62,1203.24,1203.24,1169.2,-39.45,-3.26,4229322.0,5344891433.0,2.82,6.1,概念板块
explicit_idx_type,概念板块,BK0955.DC,20250117,1031.88,1042.81,1042.81,1027.89,-16.72,-1.59,12021869.0,7159364868.0,1.42,3.01,概念板块
explicit_idx_type,概念板块,BK0957.DC,20250117,1112.35,1125.24,1136.19,1110.08,-21.84,-1.93,10313340.0,10123326284.0,2.3,6.23,概念板块
explicit_idx_type,概念板块,BK0958.DC,20250117,1601.14,1594.0,1611.42,1581.53,-0.48,-0.03,6941877.0,8110718019.0,1.87,0.68,概念板块
explicit_idx_type,概念板块,BK0959.DC,20250117,1459.0,1459.5,1469.93,1448.18,-9.51,-0.65,3134078.0,3440486934.0,1.48,1.68,概念板块
explicit_idx_type,概念板块,BK0960.DC,20250117,2256.12,2234.48,2267.65,2221.11,17.34,0.77,11215963.0,28056744043.0,2.08,2.83,概念板块
explicit_idx_type,概念板块,BK0961.DC,20250117,1094.52,1076.34,1098.59,1076.34,13.46,1.25,2976483.0,3184030880.0,2.06,1.36,概念板块
explicit_idx_type,概念板块,BK0963.DC,20250117,1359.43,1350.85,1370.68,1343.56,2.97,0.22,19406782.0,28778572707.0,2.0,0.76,概念板块
explicit_idx_type,概念板块,BK0964.DC,20250117,1249.37,1240.35,1262.72,1233.93,0.7,0.06,11556792.0,22518453130.0,2.31,3.59,概念板块
explicit_idx_type,概念板块,BK0965.DC,20250117,874.03,875.43,881.08,864.57,-10.83,-1.22,16812369.0,10670054094.0,1.87,3.41,概念板块
explicit_idx_type,概念板块,BK0966.DC,20250117,1366.88,1365.46,1372.45,1354.43,-2.4,-0.18,28862113.0,26120944619.0,1.32,0.86,概念板块
explicit_idx_type,概念板块,BK0967.DC,20250117,801.86,801.96,807.02,796.51,-7.27,-0.9,3307445.0,2369650071.0,1.3,1.81,概念板块
explicit_idx_type,概念板块,BK0968.DC,20250117,1448.12,1443.0,1457.67,1436.5,-0.73,-0.05,23461104.0,40112991320.0,1.46,1.13,概念板块
explicit_idx_type,概念板块,BK0969.DC,20250117,1044.56,1012.97,1059.11,1008.16,27.98,2.75,13245759.0,39163399871.0,5.01,2.43,概念板块
explicit_idx_type,概念板块,BK0970.DC,20250117,1353.83,1347.27,1368.09,1338.55,1.67,0.12,12563711.0,22756801570.0,2.18,2.71,概念板块
explicit_idx_type,概念板块,BK0971.DC,20250117,648.5,645.91,655.51,641.61,-2.45,-0.38,3763238.0,14495693491.0,2.14,5.18,概念板块
explicit_idx_type,概念板块,BK0972.DC,20250117,1470.14,1488.78,1495.37,1467.85,-35.23,-2.34,40982536.0,29685863919.0,1.83,12.95,概念板块
explicit_idx_type,概念板块,BK0974.DC,20250117,1018.92,1017.75,1026.09,1008.62,-3.97,-0.39,8113071.0,9636098503.0,1.71,2.3,概念板块
explicit_idx_type,概念板块,BK0975.DC,20250117,1560.19,1549.47,1564.15,1541.09,6.45,0.42,7731923.0,7058772252.0,1.48,1.1,概念板块
explicit_idx_type,概念板块,BK0976.DC,20250117,1232.27,1209.67,1241.99,1207.37,16.7,1.37,3335189.0,7252062032.0,2.85,2.26,概念板块
explicit_idx_type,概念板块,BK0977.DC,20250117,1241.77,1228.36,1253.67,1220.39,7.89,0.64,9302725.0,13962488072.0,2.7,2.3,概念板块
explicit_idx_type,概念板块,BK0979.DC,20250117,871.11,874.35,875.89,864.66,-6.51,-0.74,2925058.0,1206601109.0,1.28,0.43,概念板块
explicit_idx_type,概念板块,BK0980.DC,20250117,947.24,941.77,953.08,936.57,1.41,0.15,21176073.0,12551976064.0,1.75,1.59,概念板块
explicit_idx_type,概念板块,BK0981.DC,20250117,1359.3,1345.5,1367.53,1339.79,5.85,0.43,2609046.0,3516322827.0,2.05,0.9,概念板块
