group_id,row_index,probe_scope,request_idx_type,ts_code,trade_date,close,open,high,low,change,pct_change,vol,amount,swing,turnover_rate,category
explicit_idx_type-000147,1,explicit_idx_type,行业板块,BK0730.DC,20250106,889.76,889.44,899.87,872.57,0.8,0.09,3896104.0,3003217634.0,3.07,1.5,行业板块
explicit_idx_type-000147,2,explicit_idx_type,概念板块,BK0730.DC,20250106,889.76,889.44,899.87,872.57,0.8,0.09,3896104.0,3003217634.0,3.07,1.49,概念板块
explicit_idx_type-000148,1,explicit_idx_type,行业板块,BK0730.DC,20250107,902.72,890.84,902.74,884.68,12.96,1.46,3492010.0,2685356096.0,2.03,1.34,行业板块
explicit_idx_type-000148,2,explicit_idx_type,概念板块,BK0730.DC,20250107,902.72,890.84,902.74,884.68,12.96,1.46,3492010.0,2685356096.0,2.03,1.34,概念板块
explicit_idx_type-000149,1,explicit_idx_type,行业板块,BK0730.DC,20250108,902.3,902.65,905.44,879.33,-0.42,-0.05,4137922.0,3236178603.0,2.89,1.59,行业板块
explicit_idx_type-000149,2,explicit_idx_type,概念板块,BK0730.DC,20250108,902.3,902.65,905.44,879.33,-0.42,-0.05,4137921.0,3236178603.0,2.89,1.59,概念板块
explicit_idx_type-000150,1,explicit_idx_type,行业板块,BK0730.DC,20250109,909.01,902.14,914.14,897.39,6.71,0.74,3373948.0,2583726033.0,1.86,1.3,行业板块
explicit_idx_type-000150,2,explicit_idx_type,概念板块,BK0730.DC,20250109,909.01,902.14,914.14,897.39,6.71,0.74,3373947.0,2583726033.0,1.86,1.29,概念板块
explicit_idx_type-000151,1,explicit_idx_type,行业板块,BK0730.DC,20250110,893.45,909.94,918.21,893.35,-15.56,-1.71,3959717.0,3451628278.0,2.73,1.52,行业板块
explicit_idx_type-000151,2,explicit_idx_type,概念板块,BK0730.DC,20250110,893.45,909.94,918.21,893.35,-15.56,-1.71,3959717.0,3451628278.0,2.73,1.52,概念板块
explicit_idx_type-000152,1,explicit_idx_type,行业板块,BK0730.DC,20250113,900.27,886.33,904.54,883.54,6.82,0.76,3682320.0,2938227716.0,2.35,1.42,行业板块
explicit_idx_type-000152,2,explicit_idx_type,概念板块,BK0730.DC,20250113,900.27,886.33,904.54,883.54,6.82,0.76,3682320.0,2938227716.0,2.35,1.41,概念板块
explicit_idx_type-000153,1,explicit_idx_type,行业板块,BK0730.DC,20250114,940.2,903.85,940.27,903.85,39.93,4.44,5294423.0,3913909433.0,4.05,2.04,行业板块
explicit_idx_type-000153,2,explicit_idx_type,概念板块,BK0730.DC,20250114,940.2,903.85,940.27,903.85,39.93,4.44,5294423.0,3913909433.0,4.05,2.03,概念板块
explicit_idx_type-000154,1,explicit_idx_type,行业板块,BK0730.DC,20250115,930.58,940.44,940.44,926.86,-9.62,-1.02,4894282.0,3925067114.0,1.44,1.88,行业板块
explicit_idx_type-000154,2,explicit_idx_type,概念板块,BK0730.DC,20250115,930.58,940.44,940.44,926.86,-9.62,-1.02,4894282.0,3925067114.0,1.44,1.88,概念板块
explicit_idx_type-000155,1,explicit_idx_type,行业板块,BK0730.DC,20250116,927.29,932.63,945.07,921.6,-3.29,-0.35,5046444.0,4464251131.0,2.52,1.94,行业板块
explicit_idx_type-000155,2,explicit_idx_type,概念板块,BK0730.DC,20250116,927.29,932.63,945.07,921.6,-3.29,-0.35,5046443.0,4464251131.0,2.52,1.93,概念板块
explicit_idx_type-000156,1,explicit_idx_type,行业板块,BK0730.DC,20250117,934.02,924.71,937.55,921.84,6.73,0.73,3859651.0,3206961336.0,1.69,1.49,行业板块
explicit_idx_type-000156,2,explicit_idx_type,概念板块,BK0730.DC,20250117,934.02,924.71,937.55,921.84,6.73,0.73,3859651.0,3206961336.0,1.69,1.48,概念板块
explicit_idx_type-000157,1,explicit_idx_type,行业板块,BK0730.DC,20250120,930.9,934.91,938.38,926.02,-3.12,-0.33,6352253.0,4714099702.0,1.32,2.45,行业板块
explicit_idx_type-000157,2,explicit_idx_type,概念板块,BK0730.DC,20250120,930.9,934.91,938.38,926.02,-3.12,-0.33,6352253.0,4714099702.0,1.32,2.43,概念板块
explicit_idx_type-000158,1,explicit_idx_type,行业板块,BK0730.DC,20250121,919.37,931.75,933.14,913.03,-11.53,-1.24,5487064.0,3846704326.0,2.16,2.11,行业板块
explicit_idx_type-000158,2,explicit_idx_type,概念板块,BK0730.DC,20250121,919.37,931.75,933.14,913.03,-11.53,-1.24,5487064.0,3846704326.0,2.16,2.1,概念板块
explicit_idx_type-000159,1,explicit_idx_type,行业板块,BK0730.DC,20250122,912.8,916.19,916.19,908.56,-6.57,-0.71,4411960.0,3285293313.0,0.83,1.7,行业板块
explicit_idx_type-000159,2,explicit_idx_type,概念板块,BK0730.DC,20250122,912.8,916.19,916.19,908.56,-6.57,-0.71,4411960.0,3285293313.0,0.83,1.69,概念板块
explicit_idx_type-000160,1,explicit_idx_type,行业板块,BK0730.DC,20250123,909.57,918.16,925.94,909.57,-3.23,-0.35,4365202.0,3278141105.0,1.79,1.68,行业板块
explicit_idx_type-000160,2,explicit_idx_type,概念板块,BK0730.DC,20250123,909.57,918.16,925.94,909.57,-3.23,-0.35,4365202.0,3278141105.0,1.79,1.67,概念板块
explicit_idx_type-000161,1,explicit_idx_type,行业板块,BK0730.DC,20250124,910.74,906.55,911.2,898.11,1.17,0.13,3782830.0,2995966095.0,1.44,1.46,行业板块
explicit_idx_type-000161,2,explicit_idx_type,概念板块,BK0730.DC,20250124,910.74,906.55,911.2,898.11,1.17,0.13,3782830.0,2995966095.0,1.44,1.45,概念板块
explicit_idx_type-000162,1,explicit_idx_type,行业板块,BK0730.DC,20250127,918.73,913.96,929.73,913.96,7.99,0.88,4795603.0,3217306931.0,1.73,1.85,行业板块
explicit_idx_type-000162,2,explicit_idx_type,概念板块,BK0730.DC,20250127,918.73,913.96,929.73,913.96,7.99,0.88,4795603.0,3217306931.0,1.73,1.84,概念板块
explicit_idx_type-000163,1,explicit_idx_type,行业板块,BK0733.DC,20250102,913.99,922.54,937.54,906.46,-10.64,-1.15,4080660.0,2275124588.0,3.36,1.94,行业板块
explicit_idx_type-000163,2,explicit_idx_type,概念板块,BK0733.DC,20250102,913.99,922.54,937.54,906.46,-10.64,-1.15,4080659.0,2275124588.0,3.36,1.92,概念板块
explicit_idx_type-000164,1,explicit_idx_type,行业板块,BK0733.DC,20250103,876.48,916.28,919.49,873.93,-37.51,-4.1,4870783.0,2471905499.0,4.98,2.31,行业板块
explicit_idx_type-000164,2,explicit_idx_type,概念板块,BK0733.DC,20250103,876.48,916.28,919.49,873.93,-37.51,-4.1,4870782.0,2471905499.0,4.98,2.29,概念板块
explicit_idx_type-000165,1,explicit_idx_type,行业板块,BK0733.DC,20250106,872.2,872.84,882.52,849.29,-4.28,-0.49,3787150.0,1916766384.0,3.79,1.8,行业板块
explicit_idx_type-000165,2,explicit_idx_type,概念板块,BK0733.DC,20250106,872.2,872.84,882.52,849.29,-4.28,-0.49,3787149.0,1916766384.0,3.79,1.78,概念板块
explicit_idx_type-000166,1,explicit_idx_type,行业板块,BK0733.DC,20250107,888.6,874.82,889.1,868.66,16.4,1.88,3282073.0,1875568426.0,2.34,1.56,行业板块
explicit_idx_type-000166,2,explicit_idx_type,概念板块,BK0733.DC,20250107,888.6,874.82,889.1,868.66,16.4,1.88,3282072.0,1875568426.0,2.34,1.54,概念板块
explicit_idx_type-000167,1,explicit_idx_type,行业板块,BK0733.DC,20250108,889.04,888.61,892.62,864.09,0.44,0.05,3938477.0,2314616132.0,3.21,1.87,行业板块
explicit_idx_type-000167,2,explicit_idx_type,概念板块,BK0733.DC,20250108,889.04,888.61,892.62,864.09,0.44,0.05,3938476.0,2314616132.0,3.21,1.85,概念板块
explicit_idx_type-000168,1,explicit_idx_type,行业板块,BK0733.DC,20250109,887.86,883.38,893.74,880.97,-1.18,-0.13,3332853.0,1963822090.0,1.44,1.58,行业板块
explicit_idx_type-000168,2,explicit_idx_type,概念板块,BK0733.DC,20250109,887.86,883.38,893.74,880.97,-1.18,-0.13,3332853.0,1963822090.0,1.44,1.56,概念板块
explicit_idx_type-000169,1,explicit_idx_type,行业板块,BK0733.DC,20250110,854.35,889.11,889.11,854.14,-33.51,-3.77,3687255.0,2001369890.0,3.94,1.75,行业板块
explicit_idx_type-000169,2,explicit_idx_type,概念板块,BK0733.DC,20250110,854.35,889.11,889.11,854.14,-33.51,-3.77,3687255.0,2001369890.0,3.94,1.73,概念板块
explicit_idx_type-000170,1,explicit_idx_type,行业板块,BK0733.DC,20250113,857.84,846.24,861.31,835.92,3.49,0.41,3606850.0,1960266873.0,2.97,1.71,行业板块
explicit_idx_type-000170,2,explicit_idx_type,概念板块,BK0733.DC,20250113,857.84,846.24,861.31,835.92,3.49,0.41,3606850.0,1960266873.0,2.97,1.69,概念板块
explicit_idx_type-000171,1,explicit_idx_type,行业板块,BK0733.DC,20250114,899.43,865.12,899.43,865.12,41.59,4.85,4376997.0,2600265572.0,4.0,2.08,行业板块
explicit_idx_type-000171,2,explicit_idx_type,概念板块,BK0733.DC,20250114,899.43,865.12,899.43,865.12,41.59,4.85,4376997.0,2600265572.0,4.0,2.05,概念板块
explicit_idx_type-000172,1,explicit_idx_type,行业板块,BK0733.DC,20250115,894.14,900.37,905.1,892.14,-5.29,-0.59,4196191.0,2439971123.0,1.44,1.99,行业板块
explicit_idx_type-000172,2,explicit_idx_type,概念板块,BK0733.DC,20250115,894.14,900.37,905.1,892.14,-5.29,-0.59,4196191.0,2439971123.0,1.44,1.97,概念板块
explicit_idx_type-000173,1,explicit_idx_type,行业板块,BK0733.DC,20250116,903.64,899.04,911.12,894.14,9.5,1.06,3870505.0,2216559821.0,1.9,1.84,行业板块
explicit_idx_type-000173,2,explicit_idx_type,概念板块,BK0733.DC,20250116,903.64,899.04,911.12,894.14,9.5,1.06,3870504.0,2216559821.0,1.9,1.82,概念板块
explicit_idx_type-000174,1,explicit_idx_type,行业板块,BK0733.DC,20250117,904.1,905.32,908.98,895.05,0.46,0.05,3977517.0,2082158656.0,1.54,1.89,行业板块
explicit_idx_type-000174,2,explicit_idx_type,概念板块,BK0733.DC,20250117,904.1,905.32,908.98,895.05,0.46,0.05,3977516.0,2082158656.0,1.54,1.87,概念板块
explicit_idx_type-000175,1,explicit_idx_type,行业板块,BK0733.DC,20250120,922.57,909.32,925.93,904.76,18.47,2.04,4755362.0,2826764910.0,2.34,2.26,行业板块
explicit_idx_type-000175,2,explicit_idx_type,概念板块,BK0733.DC,20250120,922.57,909.32,925.93,904.76,18.47,2.04,4755361.0,2826764910.0,2.34,2.23,概念板块
explicit_idx_type-000176,1,explicit_idx_type,行业板块,BK0733.DC,20250121,915.96,930.23,930.23,907.17,-6.61,-0.72,4518268.0,2854197664.0,2.5,2.15,行业板块
explicit_idx_type-000176,2,explicit_idx_type,概念板块,BK0733.DC,20250121,915.96,930.23,930.23,907.17,-6.61,-0.72,4518267.0,2854197664.0,2.5,2.12,概念板块
explicit_idx_type-000177,1,explicit_idx_type,行业板块,BK0733.DC,20250122,900.48,914.85,914.85,898.3,-15.48,-1.69,5108324.0,2853003608.0,1.81,2.43,行业板块
explicit_idx_type-000177,2,explicit_idx_type,概念板块,BK0733.DC,20250122,900.48,914.85,914.85,898.3,-15.48,-1.69,5108323.0,2853003608.0,1.81,2.4,概念板块
explicit_idx_type-000178,1,explicit_idx_type,行业板块,BK0733.DC,20250123,894.49,905.32,915.74,894.49,-5.99,-0.67,4736686.0,2630847892.0,2.36,2.25,行业板块
explicit_idx_type-000178,2,explicit_idx_type,概念板块,BK0733.DC,20250123,894.49,905.32,915.74,894.49,-5.99,-0.67,4736685.0,2630847892.0,2.36,2.22,概念板块
explicit_idx_type-000179,1,explicit_idx_type,行业板块,BK0733.DC,20250124,898.65,894.91,902.86,892.92,4.16,0.47,5217128.0,3038268979.0,1.11,2.48,行业板块
explicit_idx_type-000179,2,explicit_idx_type,概念板块,BK0733.DC,20250124,898.65,894.91,902.86,892.92,4.16,0.47,5217127.0,3038268979.0,1.11,2.45,概念板块
explicit_idx_type-000180,1,explicit_idx_type,行业板块,BK0733.DC,20250127,893.43,897.75,908.38,893.32,-5.22,-0.58,4006712.0,2275102703.0,1.68,1.9,行业板块
explicit_idx_type-000180,2,explicit_idx_type,概念板块,BK0733.DC,20250127,893.43,897.75,908.38,893.32,-5.22,-0.58,4006712.0,2275102703.0,1.68,1.88,概念板块
explicit_idx_type-000181,1,explicit_idx_type,行业板块,BK1017.DC,20250102,1046.01,1061.66,1074.96,1040.26,-18.17,-1.71,4799128.0,2692927548.0,3.26,1.09,行业板块
explicit_idx_type-000181,2,explicit_idx_type,概念板块,BK1017.DC,20250102,1046.01,1061.66,1074.96,1040.26,-18.17,-1.71,4799127.0,2692927548.0,3.26,1.09,概念板块
explicit_idx_type-000182,1,explicit_idx_type,行业板块,BK1017.DC,20250103,1028.16,1048.49,1058.49,1025.76,-17.85,-1.71,4769206.0,2945164674.0,3.13,1.08,行业板块
explicit_idx_type-000182,2,explicit_idx_type,概念板块,BK1017.DC,20250103,1028.16,1048.49,1058.49,1025.76,-17.85,-1.71,4769206.0,2945164674.0,3.13,1.08,概念板块
explicit_idx_type-000183,1,explicit_idx_type,行业板块,BK1017.DC,20250106,1023.68,1030.56,1036.3,1004.98,-4.48,-0.44,3824036.0,2430317628.0,3.05,0.87,行业板块
explicit_idx_type-000183,2,explicit_idx_type,概念板块,BK1017.DC,20250106,1023.68,1030.56,1036.3,1004.98,-4.48,-0.44,3824035.0,2430317628.0,3.05,0.87,概念板块
explicit_idx_type-000184,1,explicit_idx_type,行业板块,BK1017.DC,20250107,1045.79,1024.24,1046.48,1023.57,22.11,2.16,3409526.0,2269102248.0,2.24,0.77,行业板块
explicit_idx_type-000184,2,explicit_idx_type,概念板块,BK1017.DC,20250107,1045.79,1024.24,1046.48,1023.57,22.11,2.16,3409525.0,2269102248.0,2.24,0.78,概念板块
explicit_idx_type-000185,1,explicit_idx_type,行业板块,BK1017.DC,20250108,1046.94,1045.27,1049.86,1019.96,1.15,0.11,4191001.0,2511332603.0,2.86,0.95,行业板块
explicit_idx_type-000185,2,explicit_idx_type,概念板块,BK1017.DC,20250108,1046.94,1045.27,1049.86,1019.96,1.15,0.11,4191001.0,2511332603.0,2.86,0.95,概念板块
explicit_idx_type-000186,1,explicit_idx_type,行业板块,BK1017.DC,20250109,1036.65,1043.85,1046.19,1033.5,-10.29,-0.98,3327371.0,1985488732.0,1.21,0.76,行业板块
explicit_idx_type-000186,2,explicit_idx_type,概念板块,BK1017.DC,20250109,1036.65,1043.85,1046.19,1033.5,-10.29,-0.98,3327370.0,1985488732.0,1.21,0.76,概念板块
explicit_idx_type-000187,1,explicit_idx_type,行业板块,BK1017.DC,20250110,1021.25,1037.27,1047.47,1020.39,-15.4,-1.49,3326233.0,1989190073.0,2.61,0.76,行业板块
explicit_idx_type-000187,2,explicit_idx_type,概念板块,BK1017.DC,20250110,1021.25,1037.27,1047.47,1020.39,-15.4,-1.49,3326233.0,1989190073.0,2.61,0.76,概念板块
explicit_idx_type-000188,1,explicit_idx_type,行业板块,BK1017.DC,20250113,1054.89,1037.5,1061.03,1037.5,33.64,3.29,4763793.0,3266032452.0,2.3,1.08,行业板块
explicit_idx_type-000188,2,explicit_idx_type,概念板块,BK1017.DC,20250113,1054.89,1037.5,1061.03,1037.5,33.64,3.29,4763792.0,3266032452.0,2.3,1.08,概念板块
explicit_idx_type-000189,1,explicit_idx_type,行业板块,BK1017.DC,20250114,1089.73,1048.62,1089.73,1046.29,34.84,3.3,5200607.0,3496536818.0,4.12,1.18,行业板块
explicit_idx_type-000189,2,explicit_idx_type,概念板块,BK1017.DC,20250114,1089.73,1048.62,1089.73,1046.29,34.84,3.3,5200606.0,3496536818.0,4.12,1.18,概念板块
explicit_idx_type-000190,1,explicit_idx_type,行业板块,BK1017.DC,20250115,1074.49,1086.82,1086.82,1070.29,-15.24,-1.4,3974541.0,2548044690.0,1.52,0.9,行业板块
explicit_idx_type-000190,2,explicit_idx_type,概念板块,BK1017.DC,20250115,1074.49,1086.82,1086.82,1070.29,-15.24,-1.4,3974541.0,2548044690.0,1.52,0.9,概念板块
explicit_idx_type-000191,1,explicit_idx_type,行业板块,BK1017.DC,20250116,1096.93,1087.82,1113.9,1087.82,22.44,2.09,5331298.0,3222704626.0,2.43,1.21,行业板块
explicit_idx_type-000191,2,explicit_idx_type,概念板块,BK1017.DC,20250116,1096.93,1087.82,1113.9,1087.82,22.44,2.09,5331297.0,3222704626.0,2.43,1.21,概念板块
explicit_idx_type-000192,1,explicit_idx_type,行业板块,BK1017.DC,20250117,1095.89,1094.03,1101.46,1080.35,-1.04,-0.09,4408538.0,2710008186.0,1.92,1.0,行业板块
explicit_idx_type-000192,2,explicit_idx_type,概念板块,BK1017.DC,20250117,1095.89,1094.03,1101.46,1080.35,-1.04,-0.09,4408538.0,2710008186.0,1.92,1.0,概念板块
explicit_idx_type-000193,1,explicit_idx_type,行业板块,BK1017.DC,20250120,1096.18,1100.25,1106.1,1092.2,0.29,0.03,4541518.0,2806985407.0,1.27,1.03,行业板块
explicit_idx_type-000193,2,explicit_idx_type,概念板块,BK1017.DC,20250120,1096.18,1100.25,1106.1,1092.2,0.29,0.03,4541518.0,2806985407.0,1.27,1.03,概念板块
explicit_idx_type-000194,1,explicit_idx_type,行业板块,BK1017.DC,20250121,1081.92,1098.27,1099.89,1073.48,-14.26,-1.3,4143454.0,2863275350.0,2.41,0.94,行业板块
explicit_idx_type-000194,2,explicit_idx_type,概念板块,BK1017.DC,20250121,1081.92,1098.27,1099.89,1073.48,-14.26,-1.3,4143454.0,2863275350.0,2.41,0.94,概念板块
explicit_idx_type-000195,1,explicit_idx_type,行业板块,BK1017.DC,20250122,1065.47,1078.42,1078.42,1062.27,-16.45,-1.52,3164312.0,2074962493.0,1.49,0.72,行业板块
explicit_idx_type-000195,2,explicit_idx_type,概念板块,BK1017.DC,20250122,1065.47,1078.42,1078.42,1062.27,-16.45,-1.52,3164312.0,2074962493.0,1.49,0.72,概念板块
explicit_idx_type-000196,1,explicit_idx_type,行业板块,BK1017.DC,20250123,1062.86,1074.69,1085.55,1062.86,-2.61,-0.24,3351741.0,2193773189.0,2.13,0.76,行业板块
explicit_idx_type-000196,2,explicit_idx_type,概念板块,BK1017.DC,20250123,1062.86,1074.69,1085.55,1062.86,-2.61,-0.24,3351741.0,2193773189.0,2.13,0.76,概念板块
explicit_idx_type-000197,1,explicit_idx_type,行业板块,BK1017.DC,20250124,1075.83,1062.85,1078.28,1057.53,12.97,1.22,3274005.0,2025544288.0,1.95,0.74,行业板块
explicit_idx_type-000197,2,explicit_idx_type,概念板块,BK1017.DC,20250124,1075.83,1062.85,1078.28,1057.53,12.97,1.22,3274005.0,2025544288.0,1.95,0.74,概念板块
explicit_idx_type-000198,1,explicit_idx_type,行业板块,BK1017.DC,20250127,1072.76,1076.18,1087.4,1071.27,-3.07,-0.29,3775451.0,2056408690.0,1.5,0.86,行业板块
explicit_idx_type-000198,2,explicit_idx_type,概念板块,BK1017.DC,20250127,1072.76,1076.18,1087.4,1071.27,-3.07,-0.29,3775450.0,2056408690.0,1.5,0.86,概念板块
explicit_idx_type-000199,1,explicit_idx_type,行业板块,BK1029.DC,20250102,1561.83,1608.62,1610.96,1552.32,-51.65,-3.2,13144305.0,22786763270.0,3.63,1.56,行业板块
explicit_idx_type-000199,2,explicit_idx_type,概念板块,BK1029.DC,20250102,1561.83,1608.62,1610.96,1552.32,-51.65,-3.2,13144304.0,22786763270.0,3.63,1.56,概念板块
explicit_idx_type-000200,1,explicit_idx_type,行业板块,BK1029.DC,20250103,1514.59,1562.54,1567.66,1513.62,-47.24,-3.02,12622707.0,18268467200.0,3.46,1.5,行业板块
explicit_idx_type-000200,2,explicit_idx_type,概念板块,BK1029.DC,20250103,1514.59,1562.54,1567.66,1513.62,-47.24,-3.02,12622707.0,18268467200.0,3.46,1.5,概念板块
explicit_idx_type-000201,1,explicit_idx_type,行业板块,BK1029.DC,20250106,1519.05,1514.03,1536.53,1501.17,4.46,0.29,10250205.0,16004036288.0,2.33,1.22,行业板块
explicit_idx_type-000201,2,explicit_idx_type,概念板块,BK1029.DC,20250106,1519.05,1514.03,1536.53,1501.17,4.46,0.29,10250205.0,16004036288.0,2.33,1.22,概念板块
explicit_idx_type-000202,1,explicit_idx_type,行业板块,BK1029.DC,20250107,1546.65,1522.2,1546.77,1515.28,27.6,1.82,9714039.0,15698926639.0,2.07,1.16,行业板块
explicit_idx_type-000202,2,explicit_idx_type,概念板块,BK1029.DC,20250107,1546.65,1522.2,1546.77,1515.28,27.6,1.82,9714039.0,15698926639.0,2.07,1.16,概念板块
explicit_idx_type-000203,1,explicit_idx_type,行业板块,BK1029.DC,20250108,1542.28,1535.73,1549.45,1498.57,-4.37,-0.28,11900409.0,18359678764.0,3.29,1.42,行业板块
explicit_idx_type-000203,2,explicit_idx_type,概念板块,BK1029.DC,20250108,1542.28,1535.73,1549.45,1498.57,-4.37,-0.28,11900409.0,18359678764.0,3.29,1.42,概念板块
explicit_idx_type-000204,1,explicit_idx_type,行业板块,BK1029.DC,20250109,1540.41,1532.77,1550.8,1530.61,-1.87,-0.12,9147991.0,14332548174.0,1.31,1.09,行业板块
explicit_idx_type-000204,2,explicit_idx_type,概念板块,BK1029.DC,20250109,1540.41,1532.77,1550.8,1530.61,-1.87,-0.12,9147990.0,14332548174.0,1.31,1.09,概念板块
explicit_idx_type-000205,1,explicit_idx_type,行业板块,BK1029.DC,20250110,1507.3,1538.23,1545.53,1507.3,-33.11,-2.15,9327032.0,15773488091.0,2.48,1.11,行业板块
explicit_idx_type-000205,2,explicit_idx_type,概念板块,BK1029.DC,20250110,1507.3,1538.23,1545.53,1507.3,-33.11,-2.15,9327031.0,15773488091.0,2.48,1.11,概念板块
explicit_idx_type-000206,1,explicit_idx_type,行业板块,BK1029.DC,20250113,1499.26,1494.48,1511.97,1491.44,-8.04,-0.53,8945843.0,16349807143.0,1.36,1.06,行业板块
explicit_idx_type-000206,2,explicit_idx_type,概念板块,BK1029.DC,20250113,1499.26,1494.48,1511.97,1491.44,-8.04,-0.53,8945843.0,16349807143.0,1.36,1.06,概念板块
explicit_idx_type-000207,1,explicit_idx_type,行业板块,BK1029.DC,20250114,1572.73,1502.55,1572.8,1502.06,73.47,4.9,14083810.0,25717773863.0,4.72,1.68,行业板块
explicit_idx_type-000207,2,explicit_idx_type,概念板块,BK1029.DC,20250114,1572.73,1502.55,1572.8,1502.06,73.47,4.9,14083809.0,25717773863.0,4.72,1.67,概念板块
explicit_idx_type-000208,1,explicit_idx_type,行业板块,BK1029.DC,20250115,1555.64,1569.1,1571.55,1552.42,-17.09,-1.09,9939745.0,17140397965.0,1.22,1.18,行业板块
explicit_idx_type-000208,2,explicit_idx_type,概念板块,BK1029.DC,20250115,1555.64,1569.1,1571.55,1552.42,-17.09,-1.09,9939745.0,17140397965.0,1.22,1.18,概念板块
explicit_idx_type-000209,1,explicit_idx_type,行业板块,BK1029.DC,20250116,1569.75,1559.95,1588.46,1556.58,14.11,0.91,10218667.0,16523345921.0,2.05,1.22,行业板块
explicit_idx_type-000209,2,explicit_idx_type,概念板块,BK1029.DC,20250116,1569.75,1559.95,1588.46,1556.58,14.11,0.91,10218666.0,16523345921.0,2.05,1.22,概念板块
explicit_idx_type-000210,1,explicit_idx_type,行业板块,BK1029.DC,20250117,1569.11,1562.42,1576.38,1551.39,-0.64,-0.04,7607222.0,13246531000.0,1.59,0.91,行业板块
explicit_idx_type-000210,2,explicit_idx_type,概念板块,BK1029.DC,20250117,1569.11,1562.42,1576.38,1551.39,-0.64,-0.04,7607222.0,13246531000.0,1.59,0.9,概念板块
explicit_idx_type-000211,1,explicit_idx_type,行业板块,BK1029.DC,20250120,1588.46,1581.75,1594.22,1580.39,19.35,1.23,9067580.0,18105260212.0,0.88,1.08,行业板块
explicit_idx_type-000211,2,explicit_idx_type,概念板块,BK1029.DC,20250120,1588.46,1581.75,1594.22,1580.39,19.35,1.23,9067579.0,18105260212.0,0.88,1.08,概念板块
explicit_idx_type-000212,1,explicit_idx_type,行业板块,BK1029.DC,20250121,1586.6,1592.37,1595.48,1569.97,-1.86,-0.12,8092248.0,16052799403.0,1.61,0.96,行业板块
explicit_idx_type-000212,2,explicit_idx_type,概念板块,BK1029.DC,20250121,1586.6,1592.37,1595.48,1569.97,-1.86,-0.12,8092247.0,16052799403.0,1.61,0.96,概念板块
explicit_idx_type-000213,1,explicit_idx_type,行业板块,BK1029.DC,20250122,1571.62,1576.1,1578.84,1563.71,-14.98,-0.94,8136869.0,18689520887.0,0.95,0.97,行业板块
explicit_idx_type-000213,2,explicit_idx_type,概念板块,BK1029.DC,20250122,1571.62,1576.1,1578.84,1563.71,-14.98,-0.94,8136868.0,18689520887.0,0.95,0.97,概念板块
explicit_idx_type-000214,1,explicit_idx_type,行业板块,BK1029.DC,20250123,1555.09,1583.74,1599.78,1555.09,-16.53,-1.05,9645251.0,17556689731.0,2.84,1.15,行业板块
explicit_idx_type-000214,2,explicit_idx_type,概念板块,BK1029.DC,20250123,1555.09,1583.74,1599.78,1555.09,-16.53,-1.05,9645251.0,17556689731.0,2.84,1.15,概念板块
explicit_idx_type-000215,1,explicit_idx_type,行业板块,BK1029.DC,20250124,1570.25,1552.06,1572.06,1548.32,15.16,0.97,8451210.0,14572953183.0,1.53,1.01,行业板块
explicit_idx_type-000215,2,explicit_idx_type,概念板块,BK1029.DC,20250124,1570.25,1552.06,1572.06,1548.32,15.16,0.97,8451210.0,14572953183.0,1.53,1.01,概念板块
explicit_idx_type-000216,1,explicit_idx_type,行业板块,BK1029.DC,20250127,1557.32,1573.48,1584.74,1557.32,-12.93,-0.82,9136193.0,14775778654.0,1.75,1.09,行业板块
explicit_idx_type-000216,2,explicit_idx_type,概念板块,BK1029.DC,20250127,1557.32,1573.48,1584.74,1557.32,-12.93,-0.82,9136193.0,14775778654.0,1.75,1.09,概念板块
