ts_code,has_index_basic,name,fullname,market,publisher,index_type,category,base_date,base_point,list_date,weight_rule,desc,exp_date,created_at,updated_at
399108.SZ,t,深证B指,深证B股指数,SZSE,深圳证券交易所,,综合指数,1992-02-28,100.0000,1992-10-06,其他,深证B股指数反映了在深圳证券交易所上市的全部B股股票的价格综合变动情况以及市场总体走势，为市场提供了全面而客观的业绩衡量基准和投资参考工具。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399231.SZ,t,农林指数,农林牧渔指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399232.SZ,t,采矿指数,采矿业指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399233.SZ,t,制造指数,制造业指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399234.SZ,t,水电指数,水电煤气指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399235.SZ,t,建筑指数,建筑业指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399236.SZ,t,批零指数,批发零售指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399237.SZ,t,运输指数,运输仓储指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399239.SZ,t,IT指数,信息技术指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399240.SZ,t,金融指数,金融业指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399241.SZ,t,地产指数,房地产业指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399242.SZ,t,商务指数,商务服务指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399243.SZ,t,科研指数,科研服务指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399244.SZ,t,公共指数,公共环保指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399248.SZ,t,文化指数,文化传播指数,SZSE,深圳证券交易所,,行业指数,1991-04-03,100.0000,2013-03-04,其他,在深圳证券交易所主板、中小板、创业板上市的非ST、*ST的A股。行业分类指数依据《上市公司行业分类指引》中的门类划分，编制19条门类指数；依据制造业门类下的大类划分，编制31条大类指数，共有50条行业分类指数。 对公司数量不足5家的门类和制造业大类，暂时不发指数，指数代码预留，待公司数量满5只后发布。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399258.SZ,t,绿色低碳,深证绿色低碳指数,SZSE,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-08-08,自由流通股本,为反映深市绿色低碳产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证绿色低碳指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399259.SZ,t,创业低碳,创业板绿色低碳指数,SZSE,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-08-08,自由流通股本,为反映创业板绿色低碳产业相关上市公司的股价变化情况，丰富指数化投资工具，编制创业板绿色低碳指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399260.SZ,t,先进制造,深证先进制造指数,SZSE,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-08-08,自由流通股本,为反映深市先进制造产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证先进制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399261.SZ,t,创业制造,创业板先进制造指数,SZSE,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-08-08,自由流通股本,为反映创业板先进制造产业相关上市公司的股价变化情况，丰富指数化投资工具，编制创业板先进制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399262.SZ,t,数字经济,深证数字经济指数,SZSE,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2022-09-29,其他,为反映深市数字经济产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证数字经济指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399263.SZ,t,创业数字,创业板数字经济指数,SZSE,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2022-09-29,其他,为反映创业板数字经济产业相关上市公司的股价变化情况，丰富指数化投资工具，编制创业板数字经济指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
39926401.CNI,t,创业软件R,创业板软件全收益指数,CNI,深圳证券交易所,,主题指数,2017-12-29,1000.0000,2022-09-29,其他,为反映创业板软件领域相关上市公司的股价变化情况，丰富指数化投资工具，编制创业板软件指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399264.SZ,t,创业软件,创业板软件指数,SZSE,深圳证券交易所,,主题指数,2017-12-29,1000.0000,2022-09-29,其他,为反映创业板软件领域相关上市公司的股价变化情况，丰富指数化投资工具，编制创业板软件指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399265.SZ,t,创新药械,创业板创新药与创新医疗器械指数,SZSE,深圳证券交易所,,主题指数,2017-12-29,1000.0000,2022-09-29,其他,为反映深交所创业板市场创新药和创新医疗器械产业上市公司的运行特征，提供业绩基准和投资标的，编制创业板创新药与创新医疗器械指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399266.SZ,t,创新能源,创业板新能源指数,SZSE,深圳证券交易所,,主题指数,2017-12-29,1000.0000,2022-09-29,其他,为反映深交所创业板市场新能源产业上市公司的运行特征，提供业绩基准和投资标的，编制创业板新能源指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
39926701.CNI,t,专精特新R,创业板专精特新全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,1000.0000,2025-07-21,其他,,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
399267.SZ,t,专精特新,创业板专精特新指数,SZSE,深圳证券交易所,,主题指数,2018-12-28,1000.0000,2025-07-21,其他,,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
39926801.CNI,t,深小巨人R,深证专精特新全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,1000.0000,2025-07-21,其他,,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
