ts_code,extra_row_count,extra_date_count,first_extra_date,last_extra_date,extra_dates,core_name,core_fullname,core_market,core_publisher,core_index_type,core_category,core_base_date,core_base_point,core_list_date,core_weight_rule,core_desc,core_exp_date,core_created_at,core_updated_at,raw_name,raw_fullname,raw_market,raw_publisher,raw_index_type,raw_category,raw_base_date,raw_base_point,raw_list_date,raw_weight_rule,raw_desc,raw_exp_date,raw_api_name,raw_fetched_at
931554.CSI,43,43,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-01-26, 2023-01-27, 2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",长江保护,中证长江保护主题指数,CSI,中证指数有限公司,,主题指数,2014-06-30,1000.0000,2020-08-19,其他,中证长江保护主题指数从内地与香港市场中选取100只致力于长江流域生态环境保护的上市公司证券作为样本，反映长江保护主题上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,长江保护,中证长江保护主题指数,CSI,中证指数有限公司,,主题指数,20140630,1000.0000,20200819,其他,中证长江保护主题指数从内地与香港市场中选取100只致力于长江流域生态环境保护的上市公司证券作为样本，反映长江保护主题上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931575.CSI,43,43,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-01-26, 2023-01-27, 2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SHS物联网,中证沪港深物联网主题指数,CSI,中证指数有限公司,,主题指数,2012-12-31,1000.0000,2015-07-31,其他,中证沪港深物联网主题指数从内地与香港市场中选取涉及为物联网的信息采集、传输和计算提供基础资源与技术支持以及应用物联网的上市公司证券作为指数样本，以反映内地与香港市场物联网相关上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SHS物联网,中证沪港深物联网主题指数,CSI,中证指数有限公司,,主题指数,20121231,1000.0000,20150731,其他,中证沪港深物联网主题指数从内地与香港市场中选取涉及为物联网的信息采集、传输和计算提供基础资源与技术支持以及应用物联网的上市公司证券作为指数样本，以反映内地与香港市场物联网相关上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931580.CSI,43,43,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-01-26, 2023-01-27, 2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SHS游戏传媒,中证沪港深游戏及文化传媒指数,CSI,中证指数有限公司,,主题指数,2014-12-31,1000.0000,2015-05-13,其他,中证沪港深游戏及文化传媒指数从内地与香港市场中选取50只业务涉及游戏、影视、广播电视、营销、出版、教育以及文化演出等领域的上市公司证券作为指数样本，以反映内地与香港市场游戏及文化传媒主题的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SHS游戏传媒,中证沪港深游戏及文化传媒指数,CSI,中证指数有限公司,,主题指数,20141231,1000.0000,20150513,其他,中证沪港深游戏及文化传媒指数从内地与香港市场中选取50只业务涉及游戏、影视、广播电视、营销、出版、教育以及文化演出等领域的上市公司证券作为指数样本，以反映内地与香港市场游戏及文化传媒主题的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931646.CSI,43,43,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-01-26, 2023-01-27, 2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SHS新消费,中证沪港深新消费指数,CSI,中证指数有限公司,,主题指数,2014-12-31,1000.0000,2021-04-07,其他,中证沪港深新消费指数从内地与香港市场中选取50只市值较大的新渠道运营商及服务商、新服务提供商以及新兴品牌商等新消费领域上市公司证券作为指数样本，以反映内地与香港市场新消费主题上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SHS新消费,中证沪港深新消费指数,CSI,中证指数有限公司,,主题指数,20141231,1000.0000,20210407,其他,中证沪港深新消费指数从内地与香港市场中选取50只市值较大的新渠道运营商及服务商、新服务提供商以及新兴品牌商等新消费领域上市公司证券作为指数样本，以反映内地与香港市场新消费主题上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931663.CSI,43,43,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-01-26, 2023-01-27, 2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SHS消费龙头,中证沪港深消费龙头指数,CSI,中证指数有限公司,,主题指数,2014-12-31,1000.0000,2015-03-13,其他,中证沪港深消费龙头指数从内地与香港市场上市证券中选取50只市值较大、市占率较高、经营状况良好的消费领域龙头公司证券作为指数样本，以反映内地与香港市场消费龙头上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SHS消费龙头,中证沪港深消费龙头指数,CSI,中证指数有限公司,,主题指数,20141231,1000.0000,20150313,其他,中证沪港深消费龙头指数从内地与香港市场上市证券中选取50只市值较大、市占率较高、经营状况良好的消费领域龙头公司证券作为指数样本，以反映内地与香港市场消费龙头上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
483160.CNI,41,41,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-03, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",低碳科技R,国证中节能碳中和科技动力全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2021-10-18,其他,为反映深港两市提供绿色低碳产品或相关技术服务，具有行业代表性上市公司的整体表现，助力资本市场更好服务双碳目标，编制国证中节能碳中和科技动力指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,低碳科技R,国证中节能碳中和科技动力全收益指数,CNI,深圳证券交易所,,主题指数,20141231,1000.0000,20211018,其他,为反映深港两市提供绿色低碳产品或相关技术服务，具有行业代表性上市公司的整体表现，助力资本市场更好服务双碳目标，编制国证中节能碳中和科技动力指数。,,index_basic,2026-05-04 20:00:42.933834+08
483161.CNI,41,41,2022-01-03,2026-02-23,"2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-03, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",低碳科技R(港币),国证中节能碳中和科技动力全收益指数(港币),CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2021-10-18,其他,为反映深港两市提供绿色低碳产品或相关技术服务，具有行业代表性上市公司的整体表现，助力资本市场更好服务双碳目标，编制国证中节能碳中和科技动力指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,低碳科技R(港币),国证中节能碳中和科技动力全收益指数(港币),CNI,深圳证券交易所,,主题指数,20141231,1000.0000,20211018,其他,为反映深港两市提供绿色低碳产品或相关技术服务，具有行业代表性上市公司的整体表现，助力资本市场更好服务双碳目标，编制国证中节能碳中和科技动力指数。,,index_basic,2026-05-04 20:00:42.933834+08
931039.CSI,32,32,2023-05-02,2026-02-23,"2023-05-02, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-03, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",银行AH,中证银行AH价格优选指数,CSI,中证指数有限公司,,策略指数,2004-12-31,1000.0000,2017-12-06,其他,中证AH价格优选指数系列包括中证A100AH价格优选指数、中证银行AH价格优选指数、中证证券AH价格优选指数、中证证券保险AH价格优选指数、中证能源AH价格优选指数、中证中央企业AH价格优选指数及中证国有企业AH价格优选指数，分别反映在中证A100、证券公司、中证银行、800证保、中证能源、央企100及国企200指数上使用AH价格优选投资策略的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,银行AH,中证银行AH价格优选指数,CSI,中证指数有限公司,,策略指数,20041231,1000.0000,20171206,其他,中证AH价格优选指数系列包括中证A100AH价格优选指数、中证银行AH价格优选指数、中证证券AH价格优选指数、中证证券保险AH价格优选指数、中证能源AH价格优选指数、中证中央企业AH价格优选指数及中证国有企业AH价格优选指数，分别反映在中证A100、证券公司、中证银行、800证保、中证能源、央企100及国企200指数上使用AH价格优选投资策略的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931583.CSI,29,29,2023-06-23,2026-02-23,"2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SHS数字经济,中证沪港深数字经济主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,1000.0000,2020-11-09,其他,中证沪港深数字经济主题指数从内地与香港市场中选取涉及数字经济基础设施和数字化程度较高的应用领域上市公司证券作为指数样本，以反映内地与香港市场数字经济主题上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SHS数字经济,中证沪港深数字经济主题指数,CSI,中证指数有限公司,,主题指数,20161230,1000.0000,20201109,其他,中证沪港深数字经济主题指数从内地与香港市场中选取涉及数字经济基础设施和数字化程度较高的应用领域上市公司证券作为指数样本，以反映内地与香港市场数字经济主题上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931238.CSI,24,24,2024-02-09,2026-02-23,"2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",SSH黄金股票,中证沪深港黄金产业股票指数,CSI,中证指数有限公司,,主题指数,2014-12-31,1000.0000,2017-10-17,其他,中证沪深港黄金产业股票指数从内地与香港市场中，选取50只市值较大且业务涉及黄金采掘、冶炼、销售的上市公司证券作为指数样本，以反映内地与香港市场中黄金产业上市公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,SSH黄金股票,中证沪深港黄金产业股票指数,CSI,中证指数有限公司,,主题指数,20141231,1000.0000,20171017,其他,中证沪深港黄金产业股票指数从内地与香港市场中，选取50只市值较大且业务涉及黄金采掘、冶炼、销售的上市公司证券作为指数样本，以反映内地与香港市场中黄金产业上市公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
483091.CNI,17,17,2024-09-17,2026-02-23,"2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通50R,国证深港通50全收益指数,CNI,深圳证券交易所,,规模指数,2016-12-30,1000.0000,2024-06-21,自由流通股本,为反映深港通范围内市值规模大、行业代表性强的50家公司股价变化情况，丰富指数化投资工具，编制国证深港通50指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通50R,国证深港通50全收益指数,CNI,深圳证券交易所,,规模指数,20161230,1000.0000,20240621,自由流通股本,为反映深港通范围内市值规模大、行业代表性强的50家公司股价变化情况，丰富指数化投资工具，编制国证深港通50指数。,,index_basic,2026-05-04 20:00:42.933834+08
483092.CNI,17,17,2024-09-17,2026-02-23,"2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通50R(港币),国证深港通50全收益指数(港币),CNI,深圳证券交易所,,规模指数,2016-12-30,1000.0000,2024-06-21,自由流通股本,为反映深港通范围内市值规模大、行业代表性强的50家公司股价变化情况，丰富指数化投资工具，编制国证深港通50指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通50R(港币),国证深港通50全收益指数(港币),CNI,深圳证券交易所,,规模指数,20161230,1000.0000,20240621,自由流通股本,为反映深港通范围内市值规模大、行业代表性强的50家公司股价变化情况，丰富指数化投资工具，编制国证深港通50指数。,,index_basic,2026-05-04 20:00:42.933834+08
930604.CSI,15,15,2024-10-02,2026-02-23,"2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-02-16, 2026-02-20, 2026-02-23",中国互联网30,中证海外中国互联网30指数,CSI,中证指数有限公司,,主题指数,2007-06-29,1000.0000,2015-03-23,其他,中证海外中国互联网30指数从香港及其他海外交易所选取30只中国互联网公司证券作为指数样本，以反映境外上市的中国互联网公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,中国互联网30,中证海外中国互联网30指数,CSI,中证指数有限公司,,主题指数,20070629,1000.0000,20150323,其他,中证海外中国互联网30指数从香港及其他海外交易所选取30只中国互联网公司证券作为指数样本，以反映境外上市的中国互联网公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
930796.CSI,15,15,2024-10-02,2026-02-23,"2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-02-16, 2026-02-20, 2026-02-23",全球中国互联网(CNY),中证全球中国互联网指数(人民币),CSI,中证指数有限公司,,主题指数,2013-12-31,1000.0000,2016-04-22,其他,中证全球中国互联网指数从全球上市的中国内地公司证券中选取市值较大的30只互联网公司证券作为指数样本，以反映全球上市中国互联网公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,全球中国互联网(CNY),中证全球中国互联网指数(人民币),CSI,中证指数有限公司,,主题指数,20131231,1000.0000,20160422,其他,中证全球中国互联网指数从全球上市的中国内地公司证券中选取市值较大的30只互联网公司证券作为指数样本，以反映全球上市中国互联网公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
931456.CSI,15,15,2024-10-02,2026-02-23,"2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-02-16, 2026-02-20, 2026-02-23",中国教育,中证全球中国教育主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,1000.0000,2020-04-21,其他,中证全球中国教育主题指数从全球上市的中国内地公司证券中选取50只流动性较好、市值较大的教育相关上市公司证券作为指数样本，以反映全球范围内中国教育公司证券的整体表现。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,中国教育,中证全球中国教育主题指数,CSI,中证指数有限公司,,主题指数,20141231,1000.0000,20200421,其他,中证全球中国教育主题指数从全球上市的中国内地公司证券中选取50只流动性较好、市值较大的教育相关上市公司证券作为指数样本，以反映全球范围内中国教育公司证券的整体表现。,,index_basic,2026-05-04 20:00:42.933834+08
